genre,rating,Sum of release_year,runtime,title
"Action, Comedy, Drama",13+,2020,110 min,Karuppankaatu Valasu
"Action, Comedy, Drama",13+,2017,116 min,Noor
"Action, Comedy, Drama",13+,1947,118 min,Life With Father - A Restored Color Classic with William Powell & Elizabeth Taylor
"Action, Comedy, Drama",13+,2017,119 min,Ulkuthu
"Action, Comedy, Drama",13+,2019,141 min,Venky Mama
"Action, Comedy, Drama",13+,1989,150 min,Raja Chinna Roja
"Action, Comedy, Drama",13+,1990,158 min,Jeevan Ek Sanghursh
"Action, Comedy, Drama",13+,2020,171 min,Krishnan
"Action, Comedy, Drama",13+,2013,175 min,Atharintiki Daaredi
"Action, Comedy, Drama",13+,2021,41 min,The Calm After The Storm
"Action, Comedy, Drama",13+,1947,59 min,The Fabulous Joe - In Cinecolor! A Talking Dog Comedy
"Action, Comedy, Drama",13+,1968,94 min,The Diamond Arm
"Action, Comedy, Drama",16+,2019,101 min,Big Brother
"Action, Comedy, Drama",16+,2021,104 min,9 Stacks
"Action, Comedy, Drama",16+,1986,92 min,Thrashin'
"Action, Comedy, Drama",16+,2021,96 min,Gunde Pranayam
"Action, Comedy, Drama",18+,2013,142 min,Aadu Magaadra Bujji
"Action, Comedy, Drama",18+,2003,165 min,Arasu
"Action, Comedy, Drama",18+,2020,89 min,She Never Died
"Action, Comedy, Drama",18+,1996,90 min,Rolling Thunder
"Action, Comedy, Drama",ALL,2003,122 min,Three Roses
"Action, Comedy, Drama",ALL,2005,138 min,Pak Pak Pakaak
"Action, Comedy, Drama",ALL,2012,147 min,Sundarapandian
"Action, Comedy, Drama",NR,2020,171 min,Major Ajay Krishna
"Action, Comedy, Drama",NR,1936,59 min,West of Nevada
"Action, Comedy, Drama",PG,1976,92 min,Black and White in Color
"Action, Comedy, Drama",PG-13,2004,93 min,The Perfect Score
"Action, Comedy, Drama",R,1994,101 min,Chasers
"Action, Comedy, Drama",R,1996,102 min,Hard Eight
"Action, Comedy, Drama",R,2008,108 min,In Bruges
"Action, Comedy, Drama",R,2018,111 min,Gringo
"Action, Comedy, Drama",R,1985,112 min,Tuff Turf
"Action, Comedy, Drama",R,1970,95 min,C.C. & Company
"Action, Comedy, Fantasy",R,2014,86 min,Knights of Badassdom
"Action, Comedy, Horror",13+,2017,86 min,Sharknado 5: Global Swarming
"Action, Comedy, Horror",13+,2013,87 min,Sharknado
"Action, Comedy, Horror",16+,2021,72 min,Crypto Legacy (2021)
"Action, Comedy, Horror",16+,2019,78 min,Lake Michigan Monster
"Action, Comedy, Horror",16+,2011,91 min,Elvira's Movie Macabre: Hercules And The Captive Women
"Action, Comedy, Horror",16+,2014,92 min,Pro Wrestlers VS Zombies
"Action, Comedy, Horror",16+,2010,93 min,Elvira's Movie Macabre: Eegah
"Action, Comedy, Horror",16+,2010,93 min,Elvira's Movie Macabre: Santa Claus Conquers The Martians
"Action, Comedy, Horror",18+,2021,111 min,Money Fight
"Action, Comedy, Horror",PG-13,1987,82 min,The Monster Squad
"Action, Comedy, Horror",R,2007,86 min,Ice Spiders
"Action, Comedy, Horror",R,2011,93 min,Night of the Demons
"Action, Comedy, International",13+,2018,137 min,Blackmail
"Action, Comedy, Kids",13+,2015,5 min,Avenging Squad (2015) Full Movie
"Action, Comedy, Kids",13+,2020,86 min,The Connecticut Kid
"Action, Comedy, Kids",13+,2014,91 min,K9 Adventures - Legend of the Lost Gold
"Action, Comedy, Kids",13+,2021,92 min,Summer Rebels
"Action, Comedy, Kids",16+,2021,79 min,My Grandpa Is An Alien
"Action, Comedy, Kids",7+,2021,84 min,The Sneak Over
"Action, Comedy, Kids",7+,1973,91 min,Camino a Bali
"Action, Comedy, Kids",PG,2020,107 min,Spooky House
"Action, Comedy, Kids",PG,2009,88 min,The Dog Who Saved Christmas
"Action, Comedy, Kids",PG,2011,88 min,The Dog Who Saved Halloween
"Action, Comedy, LGBTQ",18+,2014,111 min,Hot Guys With Guns
"Action, Comedy, Military and War",R,1970,122 min,Catch-22
"Action, Comedy, Romance",ALL,2018,102 min,Kalavaani Mappillai (Hindi)
"Action, Comedy, Romance",ALL,2002,89 min,The Santa Trap
"Action, Comedy, Science Fiction",13+,2013,149 min,Sahasam
"Action, Comedy, Science Fiction",13+,2021,44 min,The Lost Valley
"Action, Comedy, Science Fiction",16+,1990,103 min,A Chinese Ghost Story II
"Action, Comedy, Science Fiction",16+,1991,109 min,A Chinese Ghost Story III
"Action, Comedy, Science Fiction",16+,2020,69 min,Trump Vs The Illuminati
"Action, Comedy, Science Fiction",16+,2020,72 min,"Willie, Jamaley & The Cacacoon"
"Action, Comedy, Science Fiction",16+,2017,81 min,The Neon Dead
"Action, Comedy, Science Fiction",18+,2020,82 min,Jesus Shows You The Way To The Highway
"Action, Comedy, Science Fiction",PG-13,1997,96 min,Space Truckers
"Action, Comedy, Special Interest",18+,2018,79 min,Chee & T
"Action, Comedy, Suspense",16+,2016,72 min,Shades
"Action, Comedy, Suspense",16+,2021,84 min,Max Bishop
"Action, Comedy, Suspense",18+,2004,141 min,Plan
"Action, Comedy, Suspense",18+,2020,71 min,Detective MJ: Shadow of a Hero
"Action, Comedy, Suspense",7+,1946,62 min,Dark Alibi - Sidney Toler As Charlie Chan
"Action, Comedy, Suspense",PG-13,2008,104 min,Mad Money
"Action, Comedy, Suspense",R,2000,108 min,Boondock Saints
"Action, Comedy, Western",13+,1974,117 min,My Name Is Nobody
"Action, Comedy, Western",13+,1950,53 min,"Cisco Kid in - ""Phoney Sheriff"" & ""Lynching Story"""
"Action, Comedy, Western",13+,1950,53 min,"Cisco Kid in - ""Wedding Blackmail"" & ""False Marriage"""
"Action, Comedy, Young Adult Audience",R,2018,100 min,Supercon
"Action, Comedy, Young Adult Audience",R,2012,99 min,Hick
"Action, Documentary",13+,2021,70 min,Black Seeds: The History of Africans in America
"Action, Documentary",16+,2019,62 min,EurOpen People
"Action, Documentary",16+,2020,69 min,Once a Marine
"Action, Documentary, Drama",13+,2021,90 min,Journey to Royal: A WWII Rescue Mission
"Action, Documentary, Faith and Spirituality",18+,2020,53 min,More Than A Victim: The Angel Colon and Luis Ruiz Story
"Action, Documentary, Special Interest",13+,2005,87 min,Airline Disaster: Crash of the Century
"Action, Documentary, Sports",13+,2019,47 min,Ric Flair: Wrestling Unreleased
"Action, Documentary, Sports",13+,2016,78 min,Sea Gypsies
"Action, Documentary, Sports",13+,2014,99 min,Valley Uprising
"Action, Documentary, Sports",7+,2019,55 min,83 degrees - ski the north
"Action, Drama",13+,1992,100 min,Fatal Fury
"Action, Drama",13+,1979,101 min,Battle of the Eagles
"Action, Drama",13+,2012,101 min,Paris By Night
"Action, Drama",13+,2019,102 min,Edie
"Action, Drama",13+,2019,103 min,House Owner
"Action, Drama",13+,1955,103 min,The Bridges at Toko-Ri
"Action, Drama",13+,2021,104 min,Her Name Was Jo
"Action, Drama",13+,1974,105 min,Borsalino and Co.
"Action, Drama",13+,1960,109 min,"Joan Collins and Richard Egan in ""Esther and the King"" - A classical biblical epic!"
"Action, Drama",13+,2020,109 min,Waiting for Anya
"Action, Drama",13+,2019,110 min,Wings Over Everest
"Action, Drama",13+,2013,113 min,Jarab
"Action, Drama",13+,1952,113 min,The Snows of Kilimanjaro
"Action, Drama",13+,2020,115 min,Thatrom Thookrom
"Action, Drama",13+,1978,116 min,Casey's Shadow
"Action, Drama",13+,2014,116 min,Netru Indru
"Action, Drama",13+,2021,120 min,Simha (Kannada)
"Action, Drama",13+,2021,122 min,Devineni
"Action, Drama",13+,2019,123 min,The Climbers
"Action, Drama",13+,2020,127 min,Guns of Banaras
"Action, Drama",13+,2012,129 min,Beaconsfield
"Action, Drama",13+,2018,129 min,Jarugandi
"Action, Drama",13+,1975,130 min,Zameer
"Action, Drama",13+,2017,132 min,Kadamban
"Action, Drama",13+,2017,132 min,Kalathur Gramam
"Action, Drama",13+,1969,132 min,Nanak Dukhiya Sub Sansar
"Action, Drama",13+,2021,132 min,Prayanikudu
"Action, Drama",13+,2021,133 min,Anu and Arjun(Kannada)
"Action, Drama",13+,2021,133 min,Anu and Arjun(Tamil)
"Action, Drama",13+,2021,133 min,Arjun Anu
"Action, Drama",13+,2020,133 min,The Rescue
"Action, Drama",13+,2021,135 min,Dubsmash
"Action, Drama",13+,1989,135 min,Sonthakkaran
"Action, Drama",13+,1983,136 min,Soorakottai Singakutti
"Action, Drama",13+,2014,136 min,Vanmam
"Action, Drama",13+,2021,137 min,Gangs Of Madras (Telugu)
"Action, Drama",13+,1986,141 min,Mr.Bharath
"Action, Drama",13+,2021,142 min,Udaan
"Action, Drama",13+,1992,143 min,Kottai Vaasal
"Action, Drama",13+,1980,144 min,Bandish
"Action, Drama",13+,2004,145 min,Chatrapathy
"Action, Drama",13+,1985,145 min,Hitler's SS: Portrait in Evil
"Action, Drama",13+,2017,147 min,Kodiveeran
"Action, Drama",13+,2004,147 min,Madurey
"Action, Drama",13+,2018,150 min,Parol Tamil
"Action, Drama",13+,2015,150 min,Rudhramadevi
"Action, Drama",13+,2019,151 min,Action
"Action, Drama",13+,2021,151 min,Sema Thimiru
"Action, Drama",13+,2021,153 min,Advocate
"Action, Drama",13+,2021,153 min,Vakeel Saab
"Action, Drama",13+,2021,153 min,Vakeel Saab (Malayalam)
"Action, Drama",13+,1986,154 min,Insaaf Ki Awaaz
"Action, Drama",13+,2003,154 min,Parasuram
"Action, Drama",13+,2004,157 min,Gajendra
"Action, Drama",13+,2021,157 min,Karnan
"Action, Drama",13+,2011,159 min,Satru
"Action, Drama",13+,2019,172 min,Lucifer (Malayalam)
"Action, Drama",13+,2019,172 min,Lucifer (Telugu)
"Action, Drama",13+,2019,173 min,Lucifer (Tamil)
"Action, Drama",13+,1990,174 min,Agneepath
"Action, Drama",13+,2002,176 min,Red
"Action, Drama",13+,1935,56 min,Step On It
"Action, Drama",13+,2021,57 min,Saturday The 13th
"Action, Drama",13+,2017,64 min,John Lauren's War
"Action, Drama",13+,1948,69 min,Mr. Reckless
"Action, Drama",13+,1929,70 min,High Voltage
"Action, Drama",13+,1942,76 min,Wildcat
"Action, Drama",13+,1925,77 min,The Eagle (No Dialog)
"Action, Drama",13+,1972,79 min,The Loners
"Action, Drama",13+,1941,81 min,Miracle Kid
"Action, Drama",13+,1938,84 min,Blockade
"Action, Drama",13+,2021,84 min,Surrender: Hell!
"Action, Drama",13+,1943,87 min,Randolph Scott & Robert Mitchum in Gung Ho! - A WWII Marine Classic
"Action, Drama",13+,2014,87 min,Tangerines
"Action, Drama",13+,1930,88 min,"D.W. Griffith's ""Abraham Lincoln"" - The Walter Huston 1930 Classic"
"Action, Drama",13+,1975,88 min,The Chinese Caper
"Action, Drama",13+,1999,90 min,Final Run
"Action, Drama",13+,1960,90 min,Messalina
"Action, Drama",13+,2020,90 min,The Infernal Walker
"Action, Drama",13+,1951,91 min,"Van Johnson in Go For Broke - A War Film Classic, Uncut & Restored"
"Action, Drama",13+,1968,95 min,Suicide Commandos
"Action, Drama",13+,1970,96 min,Eagles Attack at Dawn
"Action, Drama",13+,2015,99 min,Ilakku
"Action, Drama",16+,2009,100 min,The Diary Of Anne Frank
"Action, Drama",16+,2021,104 min,Wildlike
"Action, Drama",16+,2021,110 min,Queen Marie
"Action, Drama",16+,2008,112 min,Female Agents
"Action, Drama",16+,2021,113 min,Hello Madam
"Action, Drama",16+,2020,114 min,On The Edge
"Action, Drama",16+,2020,115 min,Crossroads
"Action, Drama",16+,2016,123 min,The Crew
"Action, Drama",16+,2021,129 min,Tappinchukoleru
"Action, Drama",16+,2013,130 min,Jappeloup
"Action, Drama",16+,2019,139 min,T-34 (Director's Cut)
"Action, Drama",16+,2021,142 min,Ksheera Sagara Madhanam
"Action, Drama",16+,2017,145 min,Boss
"Action, Drama",16+,2021,148 min,Gajakesari
"Action, Drama",16+,2020,150 min,Aakaasam Nee Haddhu Ra (Telugu)
"Action, Drama",16+,2021,150 min,Captain Rana Pratap
"Action, Drama",16+,2020,150 min,Soorarai Pottru (Tamil)
"Action, Drama",16+,1975,151 min,They Fought for Their Land
"Action, Drama",16+,1985,193 min,The Key to Rebecca
"Action, Drama",16+,2021,30 min,Last Patrol on Okinawa
"Action, Drama",16+,2021,48 min,Trackside Goons
"Action, Drama",16+,2001,56 min,The Lost World
"Action, Drama",16+,2021,65 min,Hero 115
"Action, Drama",16+,2021,66 min,"Restoration, Inc."
"Action, Drama",16+,2021,71 min,A Million Hits
"Action, Drama",16+,2021,79 min,Contract Lovers
"Action, Drama",16+,1970,84 min,Angels Die Hard!
"Action, Drama",16+,2021,84 min,MOTH
"Action, Drama",16+,2015,86 min,On the Road to Berlin
"Action, Drama",16+,1999,87 min,ATF
"Action, Drama",16+,2019,87 min,Ms. Purple
"Action, Drama",16+,2018,88 min,Streets
"Action, Drama",16+,1996,89 min,Bermuda Triangle
"Action, Drama",16+,2020,89 min,Walkaway Joe
"Action, Drama",16+,1980,90 min,Clan of the White Lotus
"Action, Drama",16+,1981,90 min,Signs of Life
"Action, Drama",16+,1993,90 min,Staying Afloat
"Action, Drama",16+,2007,91 min,Lusitania
"Action, Drama",16+,2008,91 min,Skate or Die
"Action, Drama",16+,1974,91 min,The Destructors
"Action, Drama",16+,2020,91 min,The Man From Kathmandu
"Action, Drama",16+,2021,91 min,Who Needs Enemies
"Action, Drama",16+,1989,92 min,Street of no return
"Action, Drama",16+,1977,93 min,Death Flight
"Action, Drama",16+,2019,93 min,Maze
"Action, Drama",16+,2014,93 min,Rise
"Action, Drama",16+,1994,94 min,Age of Treason
"Action, Drama",16+,2013,94 min,Ice Agent
"Action, Drama",16+,1959,94 min,Sign of the Gladiator
"Action, Drama",16+,2017,95 min,In The Hood
"Action, Drama",16+,2019,95 min,Resentment
"Action, Drama",16+,1986,95 min,Women of Valor
"Action, Drama",16+,2015,97 min,Black November
"Action, Drama",16+,2002,97 min,The Star
"Action, Drama",16+,2008,99 min,Tobruk
"Action, Drama",18+,2020,102 min,Because I Love You
"Action, Drama",18+,2014,104 min,For the Emperor
"Action, Drama",18+,2016,106 min,I Am Gangster
"Action, Drama",18+,2004,107 min,A Dot and a Line
"Action, Drama",18+,2017,108 min,2ELEVEN
"Action, Drama",18+,2018,108 min,5K1-States Evidence
"Action, Drama",18+,2014,109 min,"Black Coal, Thin Ice"
"Action, Drama",18+,2018,110 min,Goldstone
"Action, Drama",18+,2021,111 min,Narasimhapuram
"Action, Drama",18+,2014,114 min,Hector and the Search for Happiness
"Action, Drama",18+,2018,115 min,The Pagan King
"Action, Drama",18+,2017,117 min,Call Me King
"Action, Drama",18+,2021,118 min,Neha
"Action, Drama",18+,2013,119 min,1939: Westerplatte
"Action, Drama",18+,2021,122 min,Grimy
"Action, Drama",18+,2021,126 min,Mumbai Saga
"Action, Drama",18+,2001,126 min,Nandha
"Action, Drama",18+,1981,127 min,Sivappu Malli
"Action, Drama",18+,2011,128 min,Vallanzasca angel of evil
"Action, Drama",18+,2019,135 min,Got My Hustle Up
"Action, Drama",18+,1981,136 min,Tik Tik Tik
"Action, Drama",18+,2019,142 min,The End Will Be Spectacular - Ji Bo Azadiyê
"Action, Drama",18+,2021,153 min,Into the Darkness
"Action, Drama",18+,2021,153 min,Narappa
"Action, Drama",18+,2002,155 min,Thamizh
"Action, Drama",18+,2021,25 min,PARASAKTHY
"Action, Drama",18+,2021,43 min,TIP
"Action, Drama",18+,2021,56 min,Vegas Life
"Action, Drama",18+,2021,67 min,The Karma Effect
"Action, Drama",18+,2021,72 min,Speak or be Silent
"Action, Drama",18+,2017,76 min,Candy
"Action, Drama",18+,1949,77 min,The Big Cat
"Action, Drama",18+,2021,78 min,Chu Liuxiang: The Beginning
"Action, Drama",18+,2021,79 min,Love Lust And Money
"Action, Drama",18+,2010,80 min,Corrado
"Action, Drama",18+,2021,80 min,Prey Before You Eat
"Action, Drama",18+,1981,83 min,Shaolin Fighters vs. Ninja
"Action, Drama",18+,2018,84 min,And There Were 4
"Action, Drama",18+,2021,86 min,God City Da Movie
"Action, Drama",18+,2021,86 min,Woman City
"Action, Drama",18+,1984,88 min,Hell Behind Bars
"Action, Drama",18+,1990,91 min,Maximum Security
"Action, Drama",18+,2020,92 min,Hit A Lick
"Action, Drama",18+,2021,92 min,Prey Before You Eat 2
"Action, Drama",18+,2021,92 min,Spiked
"Action, Drama",18+,1988,93 min,Purgatory
"Action, Drama",18+,2021,93 min,Recognize
"Action, Drama",18+,2010,94 min,A Dangerous Man
"Action, Drama",18+,2012,94 min,Age of Heroes
"Action, Drama",18+,1993,94 min,Fugitive Nights: Danger In The Desert
"Action, Drama",18+,2019,94 min,Once Upon A Time In Philly
"Action, Drama",18+,2017,97 min,Becoming the Enemy
"Action, Drama",18+,2001,97 min,Razor Sharpe
"Action, Drama",18+,2014,99 min,The Silent Mountain
"Action, Drama",7+,1955,114 min,Strategic Air Command
"Action, Drama",7+,2021,86 min,We
"Action, Drama",ALL,1942,102 min,Flying Tigers
"Action, Drama",ALL,2011,126 min,Sharyat
"Action, Drama",ALL,1987,128 min,Sankar Guru
"Action, Drama",ALL,1985,136 min,Nalla Thambi
"Action, Drama",ALL,2020,140 min,Adimurai
"Action, Drama",ALL,2020,140 min,Dhruva
"Action, Drama",ALL,2020,140 min,Local Boy
"Action, Drama",ALL,2020,140 min,Pattas (Tamil)
"Action, Drama",ALL,1996,149 min,Maanbumigu Maanavan
"Action, Drama",ALL,1968,166 min,Kudiyirundha Koyil
"Action, Drama",ALL,2002,171 min,Ramanaa
"Action, Drama",ALL,2020,95 min,Danny
"Action, Drama",G,2015,0 min,PrimeVideoQAMovie11 US
"Action, Drama",G,2015,0 min,PrimeVideoQATestMovie16 US
"Action, Drama",G,1970,140 min,Cromwell
"Action, Drama",NC-17,2021,89 min,Hobo Heyseus
"Action, Drama",NR,2021,159 min,Yuvarathnaa (Kannada)
"Action, Drama",NR,1943,70 min,Girls In Chains
"Action, Drama",NR,1936,77 min,Winterset
"Action, Drama",NR,1949,82 min,Port of New York
"Action, Drama",NR,1977,94 min,Stranger from Shaolin
"Action, Drama",PG,1979,109 min,Hanover Street
"Action, Drama",PG,1973,115 min,Scorpio
"Action, Drama",PG,1938,60 min,Held For Ransom
"Action, Drama",PG,1934,84 min,Badge of Honor
"Action, Drama",PG-13,2014,106 min,Jack Ryan: Shadow Recruit
"Action, Drama",PG-13,1971,108 min,The Organization
"Action, Drama",PG-13,2021,50 min,Vex
"Action, Drama",PG-13,2020,89 min,The True Adventures of Wolfboy
"Action, Drama",PG-13,2005,90 min,Faith of My Fathers
"Action, Drama",PG-13,2021,90 min,Fanboys
"Action, Drama",PG-13,2009,91 min,Taken
"Action, Drama",PG-13,2012,95 min,Saints and Soldiers: Airborne Creed
"Action, Drama",PG-13,2014,96 min,Saints and Soldiers: The Void
"Action, Drama",PG-13,2019,97 min,Brotherhood
"Action, Drama",PG-13,2008,97 min,My Mom's New Boyfriend
"Action, Drama",R,1991,101 min,Black Robe
"Action, Drama",R,2006,101 min,Hard Luck
"Action, Drama",R,1979,101 min,Sunnyside
"Action, Drama",R,2012,102 min,Bel Ami
"Action, Drama",R,2008,102 min,Three Kingdoms
"Action, Drama",R,2012,103 min,Changing the Game
"Action, Drama",R,2018,104 min,Gotti
"Action, Drama",R,2009,106 min,The Perfect Sleep
"Action, Drama",R,1992,106 min,White Sands
"Action, Drama",R,2012,108 min,Memorial Day
"Action, Drama",R,2001,109 min,Heist
"Action, Drama",R,2013,109 min,Special Forces
"Action, Drama",R,1988,110 min,The Beast
"Action, Drama",R,2019,110 min,The Great War
"Action, Drama",R,2003,112 min,Stander
"Action, Drama",R,2018,117 min,American Animals
"Action, Drama",R,2016,131 min,USS Indianapolis: Men of Courage
"Action, Drama",R,1985,154 min,Ran (1985)
"Action, Drama",R,1979,82 min,The Kid with the Golden Arm
"Action, Drama",R,2019,83 min,Block Burning
"Action, Drama",R,2014,88 min,A Fighting Man
"Action, Drama",R,2012,89 min,Meeting Evil
"Action, Drama",R,1991,90 min,Carolina Skeletons
"Action, Drama",R,2012,91 min,Dragon Eyes
"Action, Drama",R,2018,91 min,Shock and Awe
"Action, Drama",R,2004,91 min,Ultimate Fight
"Action, Drama",R,2009,92 min,Dead Man Running
"Action, Drama",R,1986,93 min,Out of Bounds
"Action, Drama",R,2017,94 min,6 Days
"Action, Drama",R,1974,94 min,Blood On The Sun
