genre,rating,Sum of release_year,runtime,title
"Dramas, Music & Musicals, Romantic Movies",PG-13,2004,141 min,The Phantom of the Opera
"Dramas, Music & Musicals, Romantic Movies",TV-14,2019,104 min,High Strung Free Dance
"Dramas, Music & Musicals, Sci-Fi & Fantasy",PG,2015,119 min,Jem and the Holograms
"Dramas, Music & Musicals, Sports Movies",TV-14,2007,157 min,Dhan Dhana Dhan Goal
"Dramas, Romantic Movies",PG,2002,102 min,A Walk to Remember
"Dramas, Romantic Movies",PG,2019,108 min,The World We Make
"Dramas, Romantic Movies",PG-13,2019,106 min,After
"Dramas, Romantic Movies",PG-13,2020,110 min,The Lost Husband
"Dramas, Romantic Movies",PG-13,2011,111 min,Honey 2
"Dramas, Romantic Movies",PG-13,2010,112 min,Remember Me
"Dramas, Romantic Movies",PG-13,1995,116 min,How to Make an American Quilt
"Dramas, Romantic Movies",PG-13,2010,119 min,Burlesque
"Dramas, Romantic Movies",PG-13,2007,121 min,Becoming Jane
"Dramas, Romantic Movies",PG-13,2008,123 min,Seven Pounds
"Dramas, Romantic Movies",PG-13,2014,123 min,The Theory of Everything
"Dramas, Romantic Movies",PG-13,2016,124 min,Loving
"Dramas, Romantic Movies",PG-13,2007,126 min,P.S. I Love You
"Dramas, Romantic Movies",PG-13,2010,140 min,Eat Pray Love
"Dramas, Romantic Movies",PG-13,2008,97 min,Nights in Rodanthe
"Dramas, Romantic Movies",PG-13,2017,98 min,Before I Fall
"Dramas, Romantic Movies",R,1993,101 min,A Dangerous Woman
"Dramas, Romantic Movies",R,2001,103 min,Angel Eyes
"Dramas, Romantic Movies",R,2020,105 min,After We Collided
"Dramas, Romantic Movies",R,2016,106 min,Love Beats Rhymes
"Dramas, Romantic Movies",R,2019,107 min,Earthquake Bird
"Dramas, Romantic Movies",R,2016,107 min,The Exception
"Dramas, Romantic Movies",R,2017,111 min,The Ottoman Lieutenant
"Dramas, Romantic Movies",R,2011,119 min,W.E.
"Dramas, Romantic Movies",R,2008,120 min,Revolutionary Road
"Dramas, Romantic Movies",R,2015,122 min,By the Sea
"Dramas, Romantic Movies",R,2017,95 min,AllI Wish
"Dramas, Romantic Movies",R,2011,99 min,My Week with Marilyn
"Dramas, Romantic Movies",TV-14,2017,103 min,Our Souls at Night
"Dramas, Romantic Movies",TV-14,2018,110 min,Running for Grace
"Dramas, Romantic Movies",TV-14,2017,81 min,Walk Away from Love
"Dramas, Romantic Movies",TV-G,2018,95 min,The Holiday Calendar
"Dramas, Romantic Movies",TV-MA,2020,109 min,All The Bright Places
"Dramas, Romantic Movies",TV-MA,2018,96 min,Irreplaceable You
"Dramas, Romantic Movies",TV-MA,2017,97 min,Some Freaks
"Dramas, Romantic Movies",TV-PG,2018,124 min,The Guernsey Literary and Potato Peel Pie Society
"Dramas, Romantic Movies",TV-PG,2014,89 min,1 Chance 2 Dance
"Dramas, Romantic Movies, Sci-Fi & Fantasy",PG,2006,98 min,The Lake House
"Dramas, Romantic Movies, Sci-Fi & Fantasy",PG-13,2015,102 min,Equals
"Dramas, Romantic Movies, Sci-Fi & Fantasy",PG-13,2009,107 min,The Time Traveler's Wife
"Dramas, Romantic Movies, Sci-Fi & Fantasy",R,2013,126 min,Her
"Dramas, Romantic Movies, Sports Movies",PG-13,2017,75 min,SPF-18
"Dramas, Romantic Movies, Sports Movies",TV-14,2017,105 min,1 Mile to You
"Dramas, Romantic Movies, Sports Movies",TV-MA,2018,90 min,Brampton's Own
"Dramas, Romantic Movies, Thrillers",PG-13,2020,123 min,Rebecca
"Dramas, Sci-Fi & Fantasy",PG,2016,94 min,A Boy Called Po
"Dramas, Sci-Fi & Fantasy",PG-13,2016,108 min,A Monster Calls
"Dramas, Sci-Fi & Fantasy",PG-13,2017,112 min,Rememory
"Dramas, Sci-Fi & Fantasy",R,2019,109 min,Elizabeth Harvest
"Dramas, Sci-Fi & Fantasy",TV-14,2018,91 min,At First Light
"Dramas, Sci-Fi & Fantasy",TV-14,2019,96 min,IO
"Dramas, Sci-Fi & Fantasy, Thrillers",R,2018,124 min,Bird Box
"Dramas, Sci-Fi & Fantasy, Thrillers",TV-MA,2018,100 min,Anon
"Dramas, Sci-Fi & Fantasy, Thrillers",TV-MA,2019,116 min,In the Shadow of the Moon
"Dramas, Sci-Fi & Fantasy, Thrillers",TV-MA,2019,87 min,See You Yesterday
"Dramas, Sci-Fi & Fantasy, Thrillers",TV-MA,2018,97 min,The Titan
"Dramas, Sports Movies",PG,1982,100 min,Rocky III
"Dramas, Sports Movies",PG,2019,104 min,Lady Driver
"Dramas, Sports Movies",PG,1979,119 min,Rocky II
"Dramas, Sports Movies",PG,2019,88 min,The Last Whistle
"Dramas, Sports Movies",PG,1985,92 min,Rocky IV
"Dramas, Sports Movies",PG-13,1990,104 min,Rocky V
"Dramas, Sports Movies",PG-13,2009,134 min,Invictus
"Dramas, Sports Movies",PG-13,2005,137 min,Coach Carter
"Dramas, Sports Movies",PG-13,2019,94 min,Bennett's War
"Dramas, Sports Movies",R,2010,116 min,The Fighter
"Dramas, Sports Movies",R,2016,120 min,Bleed for This
"Dramas, Sports Movies",R,2016,98 min,The Bleeder
"Dramas, Sports Movies",TV-MA,2018,116 min,Breath
"Dramas, Sports Movies",TV-MA,2015,88 min,Across The Line
"Dramas, Sports Movies",TV-MA,2019,91 min,High Flying Bird
"Dramas, Sports Movies",TV-PG,1988,93 min,Quiet Victory: The Charlie Wedemeyer Story
"Dramas, Sports Movies",TV-PG,1991,93 min,Triumph of the Heart
"Dramas, Thrillers",PG-13,2016,110 min,Septembers of Shiraz
"Dramas, Thrillers",PG-13,2015,111 min,Secret in Their Eyes
"Dramas, Thrillers",PG-13,2008,114 min,Traitor
"Dramas, Thrillers",PG-13,1997,136 min,The Rainmaker
"Dramas, Thrillers",PG-13,1993,141 min,The Pelican Brief
"Dramas, Thrillers",PG-13,2017,86 min,November Criminals
"Dramas, Thrillers",PG-13,2017,95 min,The Keeping Hours
"Dramas, Thrillers",PG-13,2019,96 min,Strange but True
"Dramas, Thrillers",R,2008,101 min,Righteous Kill
"Dramas, Thrillers",R,2016,101 min,Vincent N Roxxy
"Dramas, Thrillers",R,2013,106 min,The Frozen Ground
"Dramas, Thrillers",R,2016,112 min,Come and Find Me
"Dramas, Thrillers",R,2014,112 min,Kill the Messenger
"Dramas, Thrillers",R,2014,112 min,The Captive
"Dramas, Thrillers",R,2007,113 min,Fracture
"Dramas, Thrillers",R,2019,113 min,Velvet Buzzsaw
"Dramas, Thrillers",R,2016,115 min,Triple 9
"Dramas, Thrillers",R,2020,116 min,The Last Thing He Wanted
"Dramas, Thrillers",R,2016,117 min,Nocturnal Animals
"Dramas, Thrillers",R,2017,121 min,Shot Caller
"Dramas, Thrillers",R,2007,122 min,The Brave One
"Dramas, Thrillers",R,2001,124 min,The Score
"Dramas, Thrillers",R,2014,125 min,A Most Violent Year
